t_minus_t0_M,SXS_BBH_ExtCCE_0008_delta_h22_real_over_nu,SXS_BBH_ExtCCE_0008_delta_h22_imag_over_nu,SEOBNRv5PHM_delta_h22_real_over_nu,SEOBNRv5PHM_delta_h22_imag_over_nu,SXS_BBH_ExtCCE_0008_delta_h20_real_over_nu,SXS_BBH_ExtCCE_0008_delta_h20_imag_over_nu,SEOBNRv5PHM_delta_h20_real_over_nu,SEOBNRv5PHM_delta_h20_imag_over_nu,SEOBNRv5PHM_plus_memory_delta_h20_real_over_nu,SEOBNRv5PHM_plus_memory_delta_h20_imag_over_nu,SXS_BBH_ExtCCE_0008_delta_h30_real_over_nu,SXS_BBH_ExtCCE_0008_delta_h30_imag_over_nu,SEOBNRv5PHM_delta_h30_real_over_nu,SEOBNRv5PHM_delta_h30_imag_over_nu,SEOBNRv5PHM_plus_memory_delta_h30_real_over_nu,SEOBNRv5PHM_plus_memory_delta_h30_imag_over_nu
1206.9912267837335,-0.35554770704458794,-0.4812269026479719,-0.3605906942967294,-0.48956866529981485,-0.005771755487532074,-0.0027329900828240846,-0.004113759638408781,-8.680057777847773e-05,-0.0015390328960699895,-8.680057777847773e-05,-4.645364804189568e-06,-2.6259715231855672e-05,-6.212347619689993e-09,6.3506413093280606e-06,-6.21234761968999e-09,1.1067808412952155e-05
1207.9912620416276,-0.3596179799887852,-0.47044444612654446,-0.36466935422681696,-0.4787805667227701,-0.005718107780730313,-0.002693059693578003,-0.0040880459492665605,-8.588390599376732e-05,-0.0015108891047956982,-8.588390599376732e-05,-4.625721993353181e-06,-2.5319884571426025e-05,-6.8301324644787145e-09,7.285625465101898e-06,-6.830132464478717e-09,1.2007467151668906e-05
1208.9913003822314,-0.36335495556069336,-0.45954021146736407,-0.368414531601413,-0.4678705662483839,-0.0056603960682774564,-0.0026530347261502244,-0.004058738629093716,-8.494618735401367e-05,-0.0014791510960898068,-8.494618735401367e-05,-4.602539670157574e-06,-2.4360155168795094e-05,-7.436736383308058e-09,8.216616634452891e-06,-7.436736383308058e-09,1.2943165118617368e-05
1209.9913417686187,-0.3667549627532239,-0.44852450804042027,-0.3718225537802039,-0.45684897527276525,-0.005598660474449521,-0.0026129236451474867,-0.004025854089450119,-8.398770215425807e-05,-0.001443835280613599,-8.398770215425807e-05,-4.5760032403974946e-06,-2.338137910007644e-05,-8.030877675702339e-09,9.142759314039608e-06,-8.030877675702337e-09,1.3874047136406052e-05
1210.991386160696,-0.36981464947194026,-0.4374077568353356,-0.3748900672856042,-0.4457262166557872,-0.00553294501327124,-0.0025727348984064926,-0.003989412048634062,-8.300873651410597e-05,-0.001404961375781628,-8.300873651410597e-05,-4.546189734140763e-06,-2.2384458668279485e-05,-8.611294630600372e-09,1.0063199703502712e-05,-8.611294630600374e-09,1.4799258100039467e-05
1211.9914335152184,-0.37253098608537655,-0.42620048066604316,-0.3776140452960751,-0.43451281742195147,-0.005463297597140703,-0.002532476954777936,-0.003949435524123706,-8.200957936685621e-05,-0.001362552398367863,-8.200957936685621e-05,-4.513201897437536e-06,-2.1370324629361814e-05,-9.176748197570464e-09,1.0977084752990665e-05,-9.176748197570464e-09,1.5717942379236883e-05
1212.9914837858125,-0.3749012684853955,-0.41491329420482276,-0.37999178789429705,-0.4232193970500867,-0.005389769932332454,-0.0024921582942801068,-0.0039059508219691686,-8.099052480917672e-05,-0.0013166346537943224,-8.099052480917672e-05,-4.4770898281401745e-06,-2.0339952766026345e-05,-9.726024624661785e-09,1.18835641199337e-05,-9.726024624661786e-09,1.6629249675827074e-05
1213.991522807116,-0.3769230949395431,-0.40355705463927505,-0.38202089678028744,-0.41185681701153193,-0.005312418632961679,-0.0024517880127176692,-0.0038589882118849833,-7.995188851125098e-05,-0.0012672384454963416,-7.995188851125098e-05,-4.437797956601977e-06,-1.9294290906960937e-05,-1.0257930684970956e-08,1.2781779195862306e-05,-1.0257930684970956e-08,1.7532321439287186e-05
1214.991554678069,-0.378594441675158,-0.39214248479423747,-0.3836993508579954,-0.40043580364171877,-0.005231302512459673,-0.0024113745412220784,-0.0038085804613657054,-7.889397450412475e-05,-0.001214396530243827,-7.889397450412475e-05,-4.395303430526577e-06,-1.823428547461415e-05,-1.0771313873687411e-08,1.3670893192935798e-05,-1.077131387368741e-08,1.842632101317473e-05
1215.9915896855025,-0.3799136192870704,-0.3806802961025806,-0.3850254626055853,-0.3889670713280182,-0.005146483270601651,-0.0023709260870249877,-0.003754763172618704,-7.78170865529557e-05,-0.0011581444844256318,-7.78170865529557e-05,-4.349571628721355e-06,-1.716087223041127e-05,-1.1265057389016757e-08,1.4550080543961669e-05,-1.1265057389016757e-08,1.9310422977748167e-05
1216.9916277960338,-0.380879250450759,-0.3691813678459945,-0.3859978559037768,-0.3774615019098105,-0.0050580267675364304,-0.0023304513055518224,-0.0036975756306488836,-7.672154585301165e-05,-0.0010985215923219169,-7.672154585301165e-05,-4.300688053288894e-06,-1.6075008307794107e-05,-1.1738074251551048e-08,1.5418513060906037e-05,-1.1738074251551048e-08,2.0183799226961034e-05
1217.991668973076,-0.38149029422198094,-0.35765661994886083,-0.38661549019104663,-0.36593001744818,-0.00496600229784926,-0.002289958804474151,-0.0036370603097919717,-7.560768041737972e-05,-0.0010355703275330848,-7.560768041737972e-05,-4.2488307278033126e-06,-1.4977679001329745e-05,-1.2189315265393313e-08,1.6275370016036453e-05,-1.2189315265393311e-08,2.10456290990875e-05
1218.9917131768498,-0.3817460472545962,-0.3461170025367354,-0.3868776616720728,-0.3543835698545991,-0.004870482652328138,-0.002249457207147808,-0.0035732628449202555,-7.447582508413301e-05,-0.0009693363241849213,-7.447582508413301e-05,-4.194151359054885e-06,-1.386985484802159e-05,-1.2617771339485793e-08,1.7119838910811942e-05,-1.2617771339485795e-08,2.189510014512945e-05
1219.9917603643999,-0.3816461448457493,-0.3345734855647415,-0.38678400420563747,-0.3428331304821913,-0.004771544135718478,-0.002208955089377295,-0.0035062319996525516,-7.332632152221735e-05,-0.0008998683451380591,-7.332632152221735e-05,-4.136870731292675e-06,-1.275254459439952e-05,-1.3022475737931026e-08,1.795111623983881e-05,-1.302247573793103e-08,2.273140889227749e-05
1220.9918104896185,-0.38119056146647035,-0.3230370483410403,-0.3863344898707874,-0.3312896796895508,-0.004669266542002303,-0.002168461128845744,-0.0034360196315873933,-7.21595182360639e-05,-0.0008272182472207932,-7.21595182360639e-05,-4.077132851375086e-06,-1.1626754628443272e-05,-1.3402506253993335e-08,1.876840824916657e-05,-1.3402506253993333e-08,2.3553761601856907e-05
1221.9918571419757,-0.38037961732952935,-0.31151874221751447,-0.3855294355277982,-0.31976426961448323,-0.0045637336619193565,-0.002127984361664567,-0.003362681131488617,-7.097577815490064e-05,-0.0007514414359264844,-7.097577815490064e-05,-4.0149432548417516e-06,-1.0493547412102333e-05,-1.3756985136377475e-08,1.957092663491663e-05,-1.3756985136377473e-08,2.4361369934986418e-05
1222.9918887450317,-0.37921398793729283,-0.3000296653019885,-0.3843695124046606,-0.30826799885368444,-0.004455033099621317,-0.0020875341421072676,-0.00328627538571852,-6.9775477659297e-05,-0.0006725968249425729,-6.9775477659297e-05,-3.950314965803588e-06,-9.354017644941803e-06,-1.4085082324842895e-08,2.03578907262442e-05,-1.4085082324842897e-08,2.5153453085868457e-05
1223.9919200620059,-0.3776946592371126,-0.28858059003778125,-0.38285570323543094,-0.2968116402527325,-0.004343252641124697,-0.002047118722402083,-0.00320686225413875,-6.855895767081151e-05,-0.0005907442372741328,-6.855895767081151e-05,-3.883185135614197e-06,-8.209232236341007e-06,-1.4386027145565948e-08,2.1128552254893205e-05,-1.4386027145565951e-08,2.5929260251561355e-05
1224.9919541323218,-0.3758229583180837,-0.27718239161097025,-0.38098933709515087,-0.28540607010572744,-0.004228484138916042,-0.0020067467787438517,-0.0031245053259786808,-6.732654840916301e-05,-0.0005059472540537549,-6.732654840916301e-05,-3.8135487547310886e-06,-7.060285243501969e-06,-1.4659096668211861e-08,2.188216467967019e-05,-1.4659096668211861e-08,2.66880428729132e-05
1225.991991139543,-0.37360055188394825,-0.2658459349482702,-0.3787720829330943,-0.27406215451963295,-0.004110822630288282,-0.0019664269826492322,-0.003039271277508847,-6.607858411742365e-05,-0.00041827255045371285,-6.607858411742365e-05,-3.741567512886785e-06,-5.908250202083567e-06,-1.4903621048920425e-08,2.26179923140703e-05,-1.4903621048920425e-08,2.7429065064798514e-05
1226.9920310477858,-0.37102944268796356,-0.25458203377305133,-0.37620594474937635,-0.26279070848829794,-0.0039903660986435625,-0.001926167883693821,-0.0029512296256321608,-6.481540621198267e-05,-0.0003277896428060263,-6.481540621198267e-05,-3.667534190547657e-06,-4.754158006374535e-06,-1.511898607708887e-08,2.333531340516569e-05,-1.5118986077088872e-08,2.8151604862001504e-05
1227.992073818156,-0.36811196761110715,-0.24340143788871965,-0.37329325961163834,-0.251602483064542,-0.0038672154268315265,-0.001885978090974676,-0.0028604526561929575,-6.353736301851137e-05,-0.00023457081638250538,-6.353736301851137e-05,-3.591745946279218e-06,-3.5990488154451e-06,-1.5304634756037736e-08,2.403342100037411e-05,-1.5304634756037736e-08,2.8854955088296918e-05
1228.992119408768,-0.36485079562556205,-0.2323148227186942,-0.37003669564344266,-0.24050815506836612,-0.0037414743654983467,-0.0018458663178010045,-0.0027670153664433018,-6.224480976822925e-05,-0.00013869106785995404,-6.224480976822925e-05,-3.514477318125153e-06,-2.443950158648741e-06,-1.5460068705120894e-08,2.471162363448767e-05,-1.546006870512089e-08,2.953842404324324e-05
1229.9921478864185,-0.3612490004679334,-0.22133299647530763,-0.36643932480324126,-0.22951853424133548,-0.0036132519548443946,-0.0018058422466967134,-0.00267099734103027,-6.09381347259579e-05,-4.023002989883797e-05,-6.09381347259579e-05,-3.4358838867041675e-06,-1.2899257677847005e-06,-1.558484729170593e-08,2.5369233147748527e-05,-1.5584847291705932e-08,3.0201323214649958e-05
1230.992176116016,-0.35730985850939795,-0.2104662653990362,-0.36250442049816484,-0.2186439283090376,-0.0034826551197515467,-0.0017659142116653575,-0.0025724772753340417,-5.9617685274606403e-05,6.073364400088339e-05,-5.9617685274606403e-05,-3.3559218939243036e-06,-1.380565967005675e-07,-1.567859628154588e-08,2.600560291833453e-05,-1.567859628154588e-08,3.084300581042532e-05
1231.9922073632297,-0.3530370075870417,-0.19972498358762503,-0.3582356167725987,-0.2078946931143249,-0.0033497948173461674,-0.0017260910418861112,-0.002471537606333465,-5.828383297470401e-05,0.0001641175255507345,-5.828383297470401e-05,-3.274486568276441e-06,1.0105501051891891e-06,-1.5741000847336584e-08,2.6620094177180017e-05,-1.5741000847336584e-08,3.1462832808004204e-05
1232.992241598226,-0.34843441755717064,-0.18911942660860723,-0.3536368787826678,-0.19728110621626727,-0.0032147846862538064,-0.001686381546671047,-0.0023682635378441085,-5.6936960543195796e-05,0.0002698364115888936,-5.6936960543195796e-05,-3.191509224958791e-06,2.154748015142431e-06,-1.577180874593635e-08,2.7212084062136388e-05,-1.577180874593635e-08,3.2060181062094986e-05
1233.99227530405,-0.34350639319871523,-0.17865978139151034,-0.34871250565137574,-0.1868133568490594,-0.0030777410134106187,-0.0016467944502655289,-0.0022627430295952974,-5.5577462321938206e-05,0.0003778023345251445,-5.5577462321938206e-05,-3.1070517807007278e-06,3.293431135846409e-06,-1.577083164054528e-08,2.7780966497287454e-05,-1.5770831640545282e-08,3.2634444182526616e-05
1234.9923105695634,-0.33825752668073433,-0.1683560405763111,-0.34346708290890826,-0.1765014403672113,-0.002938781485879708,-0.0016073381201121277,-0.0021550657719696647,-5.4205731945095964e-05,0.0004879256098348104,-5.4205731945095964e-05,-3.021450429430275e-06,4.425519764048297e-06,-1.5737945877850958e-08,2.8326158057700127e-05,-1.5737945877850958e-08,3.318503844769906e-05
1235.9923377387809,-0.3326927836991423,-0.1582181716740325,-0.3379055688127375,-0.16635532746906306,-0.002798027581780099,-0.001568021417547333,-0.0020453249734420035,-5.282218509347601e-05,0.0006001130061780752,-5.282218509347601e-05,-2.9350534067459292e-06,5.549971928340679e-06,-1.567309355432067e-08,2.8847089073709922e-05,-1.567309355432067e-08,3.37113934577212e-05
1236.9923569082787,-0.3268173875513308,-0.14825588492163114,-0.33203318179900493,-0.15638473092258492,-0.0026556015079109777,-0.0015288529537494145,-0.0019336149746091423,-5.1427197813794866e-05,0.0007142701838269106,-5.1427197813794866e-05,-2.848366516961678e-06,6.665739518979714e-06,-1.5576282356647958e-08,2.934321590836579e-05,-1.5576282356647958e-08,3.4212961981629165e-05
1237.992378918677,-0.3206367926789472,-0.1384786226607456,-0.3258553754138681,-0.1465990945346668,-0.0025116257815132187,-0.00148984113434838,-0.0018200309566142635,-5.002109248214739e-05,0.0008303019886456218,-5.002109248214739e-05,-2.761555304031092e-06,7.771802172045114e-06,-1.5447584132028796e-08,2.981402070395901e-05,-1.54475841320288e-08,3.468922485238579e-05
1238.9924037488897,-0.31415680677552577,-0.12889576566479358,-0.3193779561313737,-0.13700780100446824,-0.002366226218141823,-0.001450994897129606,-0.001704671278482024,-4.8604209381127587e-05,0.0009481100620328692,-4.8604209381127587e-05,-2.6747094641875738e-06,8.867144063712594e-06,-1.528713715180716e-08,3.0259001363694547e-05,-1.5287137151807164e-08,3.513967948942134e-05
1239.9924313750091,-0.3073835267059556,-0.1195165130732204,-0.31260701882023584,-0.12762005193974288,-0.0022195301612160925,-0.00141232308199655,-0.0015876362118770388,-4.717689538508079e-05,0.001067594132742807,-4.717689538508079e-05,-2.5876461946062508e-06,9.950708551795344e-06,-1.5095145578537066e-08,3.0677677868344116e-05,-1.509514557853707e-08,3.556384538400081e-05
1240.992461327239,-0.3003233359955316,-0.1103498774712617,-0.30554894430325047,-0.11844486296544167,-0.0020716664691627007,-0.0013738343474171374,-0.0014690279079787594,-4.573950458086634e-05,0.0011886520489260853,-4.573950458086634e-05,-2.5001899420100834e-06,1.1021456782123929e-05,-1.4871879443668066e-08,3.106959261058688e-05,-1.487187944366807e-08,3.59612644328571e-05
1241.9924705344336,-0.2929830652625312,-0.1014048712219298,-0.2982105598775221,-0.10949125019739173,-0.0019227686984741334,-0.0013355379421451335,-0.001348952989490337,-4.429243069465992e-05,0.0013111771318301394,-4.429243069465992e-05,-2.412375225237198e-06,1.207834136555059e-05,-1.4617680490702276e-08,3.1434303181317146e-05,-1.4617680490702283e-08,3.633149361195509e-05
1242.992481872569,-0.28536948545792046,-0.09268988205033366,-0.2905986320614549,-0.10076760571270205,-0.0017729649283342835,-0.0012974412383903525,-0.00122751423903485,-4.283601091856687e-05,0.0014350666553561752,-4.283601091856687e-05,-2.324408851475088e-06,1.3120382389911392e-05,-1.433294514860086e-08,3.177140809034492e-05,-1.4332945148600862e-08,3.6674131094487955e-05
1243.9924957804196,-0.2774897870825649,-0.08421328974321834,-0.2827203463617298,-0.09228231448702007,-0.001622387728936962,-0.0012595524820376962,-0.0011048186393339495,-4.137062336818092e-05,0.0015602136383638028,-4.137062336818092e-05,-2.236727339216544e-06,1.4146553795743777e-05,-1.4018139425908374e-08,3.2080520701156235e-05,-1.4018139425908372e-08,3.6988789748082915e-05
1244.99251224423,-0.26935142204511564,-0.07598325357586098,-0.27458314899195496,-0.08404354182140698,-0.001471170888340574,-0.001221880139833495,-0.0009809746896510452,-3.989665306382061e-05,0.0016865095820706609,-3.989665306382061e-05,-2.149795014330255e-06,1.5155850298063857e-05,-1.3673793208825685e-08,3.2361278596418786e-05,-1.367379320882568e-08,3.727510664906868e-05
1245.9925297536006,-0.2609621060328136,-0.06800771197411207,-0.26619474940314136,-0.07605923304450037,-0.0013194494011441727,-0.0011844328730697743,-0.0008560924442625609,-3.8414493380992645e-05,0.0018138444290193934,-3.8414493380992645e-05,-2.063906241235317e-06,1.6147285969506694e-05,-1.3300499883603367e-08,3.2613343794135475e-05,-1.3300499883603368e-08,3.7532743297148135e-05
1246.9925315090595,-0.25232993368519124,-0.06029447738067474,-0.25756323565332156,-0.06833720834982528,-0.0011673613710260211,-0.001147219963940392,-0.000730285163685175,-3.6924566670836605e-05,0.0019421048780070332,-3.6924566670836605e-05,-1.979194682466782e-06,1.7119849421609202e-05,-1.2898921319093211e-08,3.2836400480877494e-05,-1.2898921319093216e-08,3.776138327170838e-05
1247.9925358751702,-0.243462935462713,-0.052850839117988845,-0.2486966310065538,-0.060884765607642215,-0.0010150401354970709,-0.0011102492204910159,-0.0006036628643936604,-3.5427249026671285e-05,0.0020711809581378795,-3.5427249026671285e-05,-1.89554229189324e-06,1.8072634674996436e-05,-1.2469766458545248e-08,3.303016661191911e-05,-1.2469766458545248e-08,3.7960744116712274e-05
1248.9925428475722,-0.2343695221924119,-0.045683980362817136,-0.2396033391735673,-0.05370909706062791,-0.000862622308342109,-0.0010735289028270248,-0.00047633892110505825,-3.392294426755988e-05,0.002200959295220895,-3.392294426755988e-05,-1.812804376014245e-06,1.9004750871847595e-05,-1.2013810468482028e-08,3.319438119717212e-05,-1.201381046848203e-08,3.813056328835444e-05
1249.9925524194052,-0.22505832539280618,-0.038800822225015276,-0.23029198793998232,-0.04681713029770121,-0.0007102449338570628,-0.0010370670079338819,-0.0003484276810017989,-3.241200518717432e-05,0.0023313255424257774,-3.241200518717432e-05,-1.7308853850996425e-06,1.9915359617402397e-05,-1.1531886773074542e-08,3.332881023405596e-05,-1.1531886773074542e-08,3.827060302394337e-05
1250.9925541593072,-0.2155382894590169,-0.03220808407235375,-0.22077152009908727,-0.040215589816817145,-0.0005580469536605378,-0.0010008718116426406,-0.00022004570186259112,-3.089476855436941e-05,0.0024621631166068074,-3.089476855436941e-05,-1.649999309542594e-06,2.0803626928680347e-05,-1.1024890988681858e-08,3.3433245784752316e-05,-1.1024890988681861e-08,3.838065437937418e-05
1251.9925488601982,-0.20581846096980297,-0.025912128320211884,-0.2110509802041486,-0.03391084402414988,-0.00040616592799305745,-0.000964951233656649,-9.130887404478597e-05,-2.9371558852736966e-05,0.0025933561295817514,-2.9371558852736966e-05,-1.5704200087222188e-06,2.1668700215519258e-05,-1.0493768779776394e-08,3.350750854665348e-05,-1.0493768779776394e-08,3.8460537400303756e-05
1252.9925461778496,-0.1959079922674921,-0.01991898436042518,-0.2011395182107336,-0.027908929348528132,-0.00025473809733710307,-0.000929313063504326,3.766740108830857e-05,-2.7842692377348467e-05,0.0027247892039411804,-2.7842692377348467e-05,-1.492521454074029e-06,2.2509713564371278e-05,-9.939514092872316e-09,3.3551446323139625e-05,-9.939514092872318e-09,3.8510099294785876e-05
1253.9925461147352,-0.18581631332401852,-0.014234458811045963,-0.1910465615923146,-0.022215660468608317,-0.00010390122596516686,-0.0008939655609674969,0.0001667659272535041,-2.6308505419385004e-05,0.0028563451436553105,-2.6308505419385004e-05,-1.4166048515110356e-06,2.3325750921048898e-05,-9.36317724139436e-09,3.3564932933569853e-05,-9.363177241394362e-09,3.8529213239296544e-05
1254.9925462252766,-0.17555305709879296,-0.008864077550265909,-0.18078174081125323,-0.016836572267883595,4.6206870307270496e-05,-0.0008589170504781807,0.00029586874062408503,-2.4769343374183226e-05,0.002987905979135496,-2.4769343374183226e-05,-1.3427687715132185e-06,2.4115920425553204e-05,-8.76585965271703e-09,3.3547869631564184e-05,-8.765859652717033e-09,3.851777983781704e-05
1255.992531308052,-0.16512816058547422,-0.0038131266533742605,-0.17035499048226524,-0.011776960818830593,0.00019544684827317121,-0.00082417608100862,0.0004248558901806945,-2.3225576683810323e-05,0.0031193517222326958,-2.3225576683810323e-05,-1.270981067633513e-06,2.487937112103588e-05,-8.148718498125007e-09,3.35001863061817e-05,-8.148718498125007e-09,3.847572826503713e-05
1256.9925189788764,-0.15455137935510518,0.0009135816104899438,-0.15977606361752486,-0.007041649325244246,0.00034368484994281266,-0.0007897497565232062,0.0005536114271188548,-2.1677530391986844e-05,0.0032505664676971946,-2.167753039198684e-05,-1.20120163230826e-06,2.561538987385547e-05,-7.512936229397285e-09,3.342183927155179e-05,-7.51293622939729e-09,3.840301431315153e-05
1257.9925092493254,-0.14383279798415607,0.005311446591085856,-0.14905504241913034,-0.002635250236382744,0.0004907848744146,-0.0007556455453290545,0.0006820170000617983,-2.012556177823397e-05,0.003381431864447085,-2.0125561778233966e-05,-1.1334081845403643e-06,2.632332750056294e-05,-6.859748737089004e-09,3.3312812665323065e-05,-6.859748737089002e-09,3.829962150645527e-05
1258.9925021285803,-0.132982641447096,0.009376181233981063,-0.13820214943582207,0.001437936667113762,0.0006366116434583923,-0.0007218708075454895,0.0008099542362221662,-1.8570033254560194e-05,0.0035118295399916497,-1.857003325456019e-05,-1.0677372068134636e-06,2.700261287662809e-05,-6.190432629807163e-09,3.317311849427928e-05,-6.190432629807162e-09,3.816556124644965e-05
1259.9924837411559,-0.12201141841106554,0.013103767024807565,-0.12722789105161936,0.005173879218588366,0.0007810285293348844,-0.0006884334907786587,0.0009373030871393281,-1.7011333973389302e-05,0.0036416394119998877,-1.7011333973389302e-05,-1.0043673348075688e-06,2.765264778032984e-05,-5.506312362306082e-09,3.300279929033874e-05,-5.506312362306084e-09,3.800087538982251e-05
1260.9924619402218,-0.1109295221988835,0.016490596282435408,-0.1161426582214869,0.008568955114112013,0.000923903041068727,-0.0006553409389446083,0.0010639464864849095,-1.5449824283107025e-05,0.003770744433744366,-1.5449824283107025e-05,-9.435184580897817e-07,2.8272759525469018e-05,-4.808733479399597e-09,3.280192254160601e-05,-4.808733479399594e-09,3.7805630868616436e-05
1261.992442681068,-0.09974747411067199,0.019533370972870417,-0.10495697070604446,0.011619851978277425,0.0010651034216377052,-0.000622600690231278,0.00118976741793758,-1.3885856833683821e-05,0.003899027603807235,-1.388585683368382e-05,-8.853144721515899e-07,2.886227564687928e-05,-4.099075451571834e-09,3.257058373863462e-05,-4.099075451571834e-09,3.7579920482414554e-05
1262.9924259817078,-0.08847596060742446,0.022229098937414,-0.09368151594532208,0.014323567456291523,0.001204498367275554,-0.000590220419098385,0.0013146485224214178,-1.2319735206786373e-05,0.004026371563207161,-1.2319735206786371e-05,-8.297780592703091e-07,2.9420452290334067e-05,-3.3787520839071714e-09,3.23089093234804e-05,-3.3787520839071664e-09,3.7323867661347374e-05
1263.9924105974153,-0.0771257726335248,0.02457511730182628,-0.08232708692279404,0.016677429061891205,0.0013419577886522238,-0.0005582075722349606,0.0014384728095827386,-1.0751751284161417e-05,0.004152659318510618,-1.0751751284161416e-05,-7.768988707211717e-07,2.9946621847401233e-05,-2.6492056240838553e-09,3.201705465768349e-05,-2.6492056240838533e-09,3.70376270389749e-05
1264.9923777434062,-0.0657079820277108,0.02656906784680583,-0.0709047581319311,0.01867906818373513,0.0014773508495580017,-0.000526569862621964,0.0015611217889603091,-9.18222876100182e-06,0.00427777233294504,-9.182228761001818e-06,-7.266849092285872e-07,3.0440212280060443e-05,-1.911916001009854e-09,3.169520905878967e-05,-1.9119160010098524e-09,3.672138714803227e-05
1265.992344811055,-0.05423331789080433,0.02820900909226103,-0.059425261514003,0.020326532099082178,0.0016105531429084325,-0.0004953135723065341,0.0016824821790082515,-7.611438790239231e-06,0.004401597367783412,-7.611438790239229e-06,-6.792325078481644e-07,3.090077174951505e-05,-1.168358266752215e-09,3.134357857878477e-05,-1.168358266752217e-09,3.637535347758459e-05
1266.9923146443318,-0.04271273213950507,0.029493298086459965,-0.047899552334971264,0.021618165929748457,0.0017414398459566288,-0.0004644453532198502,0.0018024397271679485,-6.039679469744646e-06,0.004524020177461384,-6.039679469744644e-06,-6.347317048379381e-07,3.132796592753878e-05,-4.200366699660564e-10,3.096240064494817e-05,-4.2003666996605363e-10,3.599976282937679e-05
1267.9922872718228,-0.031157257317793837,0.030420626762684182,-0.03633866692104349,0.02255264894389605,0.0018698874467567368,-0.0004339720320849552,0.0019208807924385952,-4.467257421322097e-06,0.00464492712103952,-4.467257421322095e-06,-5.933103473185198e-07,3.1721462387171896e-05,3.315267707851367e-10,3.055194108504005e-05,3.3152677078513567e-10,3.5594880409376694e-05
1268.9922627196406,-0.019577963972448292,0.030990029459742257,-0.02475368006019396,0.023129002137720452,0.0019957743295073113,-0.0004039005302493286,0.002037692799493509,-2.894483318059736e-06,0.004764205623251772,-2.8944833180597343e-06,-5.550145002021865e-07,3.2080894506022826e-05,1.084797410507858e-09,3.011249309532672e-05,1.0847974105078544e-09,3.516099881175282e-05
1269.9922206111505,-0.007986186431377683,0.031200883483376192,-0.013155931069803594,0.023346588829229645,0.002118978412196278,-0.0003742384566761734,0.0021527620175968935,-1.3217039085921662e-06,0.004881741903086303,-1.3217039085921645e-06,-5.19775727586014e-07,3.240581416562974e-05,1.8382157343848643e-09,2.9644386905350775e-05,1.8382157343848638e-09,3.46984475707744e-05
1270.99218008854,0.0036071828577651298,0.031052926893866066,-0.001556317835342742,0.023205132249554238,0.0022393849092665753,-0.00034499212809578503,0.002265980584880648,2.5079230462407326e-07,0.004997428145893785,2.5079230462407495e-07,-4.874619710219534e-07,3.2695765297382186e-05,2.5902457204827014e-09,2.914796179087652e-05,2.5902457204826985e-09,3.4207565507152356e-05
1271.9921396231143,0.015191006653755928,0.03054622929793566,0.010034016010093176,0.022704686632851554,0.0023568787813775523,-0.00031616827477327203,0.002377239604962588,1.8226804500621531e-06,0.005111155451536532,1.8226804500621548e-06,-4.580347602979038e-07,3.295030229880404e-05,3.339332626405011e-09,2.8623592714447144e-05,3.339332626405009e-09,3.368872703367963e-05
1272.992100046953,0.026754180092126035,0.02968120494315705,0.021603958494573652,0.02184565029790168,0.0024713477436502478,-0.0002877732710316171,0.002486431938933927,3.393635571024367e-06,0.005222816683186534,3.3936355710243687e-06,-4.315104544838683e-07,3.316909889938049e-05,4.083923519104748e-09,2.8071679909473113e-05,4.08392351910475e-09,3.3142331867930186e-05
1273.9920634184987,0.03828562807050744,0.02845860985996246,0.03314242665188095,0.020628762883392483,0.0025826820791840354,-0.00025981321519465237,0.002593452163855863,4.963331332918194e-06,0.0053323064230259044,4.963331332918196e-06,-4.0805445530606553e-07,3.3351914447150455e-05,4.822469591613915e-09,2.7492648960349323e-05,4.822469591613913e-09,3.2568804886979926e-05
1274.9920261402422,0.04977423652627919,0.02687955111382931,0.044638297994811234,0.019055117287915667,0.002690773933869701,-0.00023229427286868378,0.002698195947333958,6.53145344974392e-06,0.005439520329715516,6.531453449743922e-06,-3.878660572521646e-07,3.3498635613972205e-05,5.55342431312369e-09,2.6886956056410986e-05,5.553424313123689e-09,3.196859863386169e-05
1275.9919726322426,0.061208792449320426,0.024945509434178028,0.056080350538023745,0.017126184184433724,0.0027955168723869735,-0.00020522291999996425,0.0028005595756269153,8.097708581205046e-06,0.005544354650767159,8.097708581205047e-06,-3.710741897960329e-07,3.360917696070659e-05,6.275242358973701e-09,2.6255093603472428e-05,6.2752423589737e-09,3.1342203627845325e-05
1276.9919218532966,0.07257852641887437,0.022658244326254653,0.06745780538918505,0.014843713102663263,0.0028968108626876237,-0.00017860472651207791,0.002900444792719907,9.661859336253905e-06,0.005646711176729438,9.661859336253907e-06,-3.5762943882569405e-07,3.3683454276120114e-05,6.986416356290106e-09,2.5597557832099254e-05,6.9864163562901014e-09,3.069011563769859e-05
1277.991873850409,0.08387250948819032,0.020019882282572184,0.07875972319417819,0.0122098202799753,0.002994556787295389,-0.00015244579469385702,0.0029977533329403018,1.1223635689449484e-05,0.00574649164178414,1.1223635689449485e-05,-3.4733442837115813e-07,3.372134844416653e-05,7.685441081490397e-09,2.4914880922971985e-05,7.685441081490393e-09,3.0012866304847736e-05
